date,code,faction,long,short,net
20260807,LC,偏产业(金瑞+五矿+光大),22989.0,33613.0,-10624.0
20260810,LC,杭州帮(永安),26444.0,44491.0,-18047.0
20260810,LC,外资(高盛+摩根),0.0,189.0,-189.0
20260810,LC,主力(国君+东证+中财),121515.0,120349.0,1166.0
20260810,LC,偏产业(金瑞+五矿+光大),19533.0,34175.0,-14642.0
20260811,LC,杭州帮(永安),27672.0,43773.0,-16101.0
20260811,LC,外资(高盛+摩根),0.0,189.0,-189.0
20260811,LC,主力(国君+东证+中财),117077.0,120019.0,-2942.0
20260811,LC,偏产业(金瑞+五矿+光大),19665.0,31489.0,-11824.0
20260812,LC,杭州帮(永安),30541.0,40981.0,-10440.0
20260812,LC,外资(高盛+摩根),0.0,189.0,-189.0
20260812,LC,主力(国君+东证+中财),119920.0,120480.0,-560.0
20260812,LC,偏产业(金瑞+五矿+光大),19243.0,33966.0,-14723.0
20260813,LC,杭州帮(永安),31486.0,39922.0,-8436.0
20260813,LC,外资(高盛+摩根),0.0,189.0,-189.0
20260813,LC,主力(国君+东证+中财),116522.0,113955.0,2567.0
20260813,LC,偏产业(金瑞+五矿+光大),18543.0,32354.0,-13811.0
20260814,LC,杭州帮(永安),34072.0,39738.0,-5666.0
20260814,LC,外资(高盛+摩根),0.0,189.0,-189.0
20260814,LC,主力(国君+东证+中财),117314.0,112680.0,4634.0
20260814,LC,偏产业(金瑞+五矿+光大),20679.0,32670.0,-11991.0
20260817,LC,杭州帮(永安),35861.0,40510.0,-4649.0
20260817,LC,外资(高盛+摩根),0.0,189.0,-189.0
20260817,LC,主力(国君+东证+中财),117372.0,115321.0,2051.0
20260817,LC,偏产业(金瑞+五矿+光大),19903.0,32046.0,-12143.0
20260818,LC,杭州帮(永安),37078.0,39689.0,-2611.0
20260818,LC,外资(高盛+摩根),0.0,0.0,0.0
20260818,LC,主力(国君+东证+中财),115611.0,116771.0,-1160.0
20260818,LC,偏产业(金瑞+五矿+光大),18272.0,32697.0,-14425.0
20260819,LC,杭州帮(永安),35630.0,38908.0,-3278.0
20260819,LC,外资(高盛+摩根),0.0,189.0,-189.0
20260819,LC,主力(国君+东证+中财),116310.0,116308.0,2.0
20260819,LC,偏产业(金瑞+五矿+光大),18250.0,31495.0,-13245.0
20260820,LC,杭州帮(永安),36149.0,39557.0,-3408.0
20260820,LC,外资(高盛+摩根),0.0,189.0,-189.0
20260820,LC,主力(国君+东证+中财),113770.0,116310.0,-2540.0
20260820,LC,偏产业(金瑞+五矿+光大),18481.0,32002.0,-13521.0
20260821,LC,杭州帮(永安),39494.0,41301.0,-1807.0
20260821,LC,外资(高盛+摩根),0.0,189.0,-189.0
20260821,LC,主力(国君+东证+中财),128224.0,120645.0,7579.0
20260821,LC,偏产业(金瑞+五矿+光大),16197.0,33132.0,-16935.0
20260514,NI,杭州帮(永安),14449.0,9349.0,5100.0
20260514,NI,外资(高盛+摩根),0.0,2258.0,-2258.0
20260514,NI,主力(国君+东证+中财),41823.0,75056.0,-33233.0
20260514,NI,偏产业(金瑞+五矿+光大),2788.0,10162.0,-7374.0
20260515,NI,杭州帮(永安),13594.0,9009.0,4585.0
20260515,NI,外资(高盛+摩根),0.0,2361.0,-2361.0
20260515,NI,主力(国君+东证+中财),45102.0,75429.0,-30327.0
20260515,NI,偏产业(金瑞+五矿+光大),2658.0,10564.0,-7906.0
20260518,NI,杭州帮(永安),12875.0,9047.0,3828.0
20260518,NI,外资(高盛+摩根),0.0,2354.0,-2354.0
20260518,NI,主力(国君+东证+中财),47565.0,75998.0,-28433.0
20260518,NI,偏产业(金瑞+五矿+光大),4092.0,10249.0,-6157.0
20260519,NI,杭州帮(永安),13884.0,8956.0,4928.0
20260519,NI,外资(高盛+摩根),0.0,2499.0,-2499.0
20260519,NI,主力(国君+东证+中财),49592.0,76973.0,-27381.0
20260519,NI,偏产业(金瑞+五矿+光大),1424.0,9122.0,-7698.0
20260520,NI,杭州帮(永安),13206.0,6670.0,6536.0
20260520,NI,外资(高盛+摩根),0.0,2660.0,-2660.0
20260520,NI,主力(国君+东证+中财),48058.0,76102.0,-28044.0
20260520,NI,偏产业(金瑞+五矿+光大),2668.0,9741.0,-7073.0
20260521,NI,杭州帮(永安),11675.0,6711.0,4964.0
20260521,NI,外资(高盛+摩根),0.0,4788.0,-4788.0
20260521,NI,主力(国君+东证+中财),48113.0,75716.0,-27603.0
20260521,NI,偏产业(金瑞+五矿+光大),2283.0,11200.0,-8917.0
20260522,NI,杭州帮(永安),11711.0,6570.0,5141.0
20260522,NI,外资(高盛+摩根),0.0,2957.0,-2957.0
20260522,NI,主力(国君+东证+中财),47416.0,73189.0,-25773.0
20260522,NI,偏产业(金瑞+五矿+光大),2365.0,11500.0,-9135.0
20260525,NI,杭州帮(永安),11300.0,7296.0,4004.0
20260525,NI,外资(高盛+摩根),0.0,3079.0,-3079.0
20260525,NI,主力(国君+东证+中财),47989.0,71697.0,-23708.0
20260525,NI,偏产业(金瑞+五矿+光大),2285.0,11233.0,-8948.0
20260526,NI,杭州帮(永安),11562.0,7052.0,4510.0
20260526,NI,外资(高盛+摩根),0.0,1106.0,-1106.0
20260526,NI,主力(国君+东证+中财),47760.0,71375.0,-23615.0
20260526,NI,偏产业(金瑞+五矿+光大),1832.0,10926.0,-9094.0
20260527,NI,杭州帮(永安),10757.0,7408.0,3349.0
20260527,NI,外资(高盛+摩根),494.0,0.0,494.0
20260527,NI,主力(国君+东证+中财),51447.0,68852.0,-17405.0
20260527,NI,偏产业(金瑞+五矿+光大),2363.0,11050.0,-8687.0
20260528,NI,杭州帮(永安),9444.0,7332.0,2112.0
20260528,NI,外资(高盛+摩根),501.0,0.0,501.0
20260528,NI,主力(国君+东证+中财),50609.0,68419.0,-17810.0
20260528,NI,偏产业(金瑞+五矿+光大),3470.0,8995.0,-5525.0
20260529,NI,杭州帮(永安),9286.0,7475.0,1811.0
20260529,NI,外资(高盛+摩根),504.0,0.0,504.0
20260529,NI,主力(国君+东证+中财),50367.0,66659.0,-16292.0
20260529,NI,偏产业(金瑞+五矿+光大),3389.0,9260.0,-5871.0
20260601,NI,杭州帮(永安),9110.0,7645.0,1465.0
20260601,NI,外资(高盛+摩根),0.0,993.0,-993.0
20260601,NI,主力(国君+东证+中财),51199.0,67071.0,-15872.0
20260601,NI,偏产业(金瑞+五矿+光大),3377.0,9344.0,-5967.0
20260602,NI,杭州帮(永安),9816.0,7959.0,1857.0
20260602,NI,外资(高盛+摩根),427.0,0.0,427.0
20260602,NI,主力(国君+东证+中财),51120.0,66373.0,-15253.0
20260602,NI,偏产业(金瑞+五矿+光大),3692.0,9436.0,-5744.0
20260603,NI,杭州帮(永安),10350.0,8529.0,1821.0
20260603,NI,外资(高盛+摩根),0.0,0.0,0.0
20260603,NI,主力(国君+东证+中财),48965.0,69965.0,-21000.0
20260603,NI,偏产业(金瑞+五矿+光大),3416.0,9758.0,-6342.0
20260604,NI,杭州帮(永安),12146.0,8499.0,3647.0
20260604,NI,外资(高盛+摩根),0.0,3518.0,-3518.0
20260604,NI,主力(国君+东证+中财),50163.0,73761.0,-23598.0
20260604,NI,偏产业(金瑞+五矿+光大),6236.0,10309.0,-4073.0
20260605,NI,杭州帮(永安),10520.0,8353.0,2167.0
20260605,NI,外资(高盛+摩根),0.0,3382.0,-3382.0
20260605,NI,主力(国君+东证+中财),50388.0,71339.0,-20951.0
20260605,NI,偏产业(金瑞+五矿+光大),6582.0,10237.0,-3655.0
20260608,NI,杭州帮(永安),11089.0,7898.0,3191.0
20260608,NI,外资(高盛+摩根),0.0,0.0,0.0
20260608,NI,主力(国君+东证+中财),48734.0,70406.0,-21672.0
20260608,NI,偏产业(金瑞+五矿+光大),7813.0,9709.0,-1896.0
20260609,NI,杭州帮(永安),10311.0,7665.0,2646.0
20260609,NI,外资(高盛+摩根),0.0,1589.0,-1589.0
20260609,NI,主力(国君+东证+中财),47885.0,69621.0,-21736.0
20260609,NI,偏产业(金瑞+五矿+光大),7859.0,10124.0,-2265.0
20260610,NI,杭州帮(永安),10436.0,6977.0,3459.0
20260610,NI,外资(高盛+摩根),0.0,3796.0,-3796.0
20260610,NI,主力(国君+东证+中财),50165.0,72122.0,-21957.0
20260610,NI,偏产业(金瑞+五矿+光大),9303.0,10675.0,-1372.0
20260611,NI,杭州帮(永安),11308.0,6647.0,4661.0
20260611,NI,外资(高盛+摩根),0.0,2323.0,-2323.0
20260611,NI,主力(国君+东证+中财),49845.0,72980.0,-23135.0
20260611,NI,偏产业(金瑞+五矿+光大),8005.0,12187.0,-4182.0
20260612,NI,杭州帮(永安),11335.0,7244.0,4091.0
20260612,NI,外资(高盛+摩根),0.0,2515.0,-2515.0
20260612,NI,主力(国君+东证+中财),49240.0,73256.0,-24016.0
20260612,NI,偏产业(金瑞+五矿+光大),8477.0,12548.0,-4071.0
20260615,NI,杭州帮(永安),11254.0,5753.0,5501.0
20260615,NI,外资(高盛+摩根),1769.0,3410.0,-1641.0
20260615,NI,主力(国君+东证+中财),47850.0,71745.0,-23895.0
20260615,NI,偏产业(金瑞+五矿+光大),8226.0,12776.0,-4550.0
20260616,NI,杭州帮(永安),11914.0,5590.0,6324.0
20260616,NI,外资(高盛+摩根),0.0,3579.0,-3579.0
20260616,NI,主力(国君+东证+中财),43793.0,68742.0,-24949.0
20260616,NI,偏产业(金瑞+五矿+光大),7970.0,13070.0,-5100.0
20260617,NI,杭州帮(永安),11800.0,5312.0,6488.0
20260617,NI,外资(高盛+摩根),0.0,3956.0,-3956.0
20260617,NI,主力(国君+东证+中财),44803.0,67630.0,-22827.0
20260617,NI,偏产业(金瑞+五矿+光大),8047.0,12965.0,-4918.0
20260618,NI,杭州帮(永安),11907.0,4263.0,7644.0
20260618,NI,外资(高盛+摩根),0.0,4350.0,-4350.0
20260618,NI,主力(国君+东证+中财),44231.0,66124.0,-21893.0
20260618,NI,偏产业(金瑞+五矿+光大),6305.0,11456.0,-5151.0
20260622,NI,杭州帮(永安),12728.0,3546.0,9182.0
20260622,NI,外资(高盛+摩根),0.0,4419.0,-4419.0
20260622,NI,主力(国君+东证+中财),42602.0,63966.0,-21364.0
20260622,NI,偏产业(金瑞+五矿+光大),5999.0,11085.0,-5086.0
20260623,NI,杭州帮(永安),13107.0,3818.0,9289.0
20260623,NI,外资(高盛+摩根),0.0,6336.0,-6336.0
20260623,NI,主力(国君+东证+中财),44293.0,67212.0,-22919.0
20260623,NI,偏产业(金瑞+五矿+光大),6136.0,11186.0,-5050.0
20260624,NI,杭州帮(永安),19286.0,5030.0,14256.0
20260624,NI,外资(高盛+摩根),0.0,4161.0,-4161.0
20260624,NI,主力(国君+东证+中财),43059.0,68826.0,-25767.0
20260624,NI,偏产业(金瑞+五矿+光大),8066.0,13476.0,-5410.0
20260625,NI,杭州帮(永安),24450.0,4739.0,19711.0
20260625,NI,外资(高盛+摩根),0.0,5345.0,-5345.0
20260625,NI,主力(国君+东证+中财),42193.0,64738.0,-22545.0
20260625,NI,偏产业(金瑞+五矿+光大),7210.0,13770.0,-6560.0
20260626,NI,杭州帮(永安),27378.0,3914.0,23464.0
20260626,NI,外资(高盛+摩根),0.0,7229.0,-7229.0
20260626,NI,主力(国君+东证+中财),37997.0,61322.0,-23325.0
20260626,NI,偏产业(金瑞+五矿+光大),8331.0,15107.0,-6776.0
20260629,NI,杭州帮(永安),27268.0,3762.0,23506.0
20260629,NI,外资(高盛+摩根),0.0,7375.0,-7375.0
20260629,NI,主力(国君+东证+中财),35768.0,60150.0,-24382.0
20260629,NI,偏产业(金瑞+五矿+光大),9758.0,14960.0,-5202.0
20260630,NI,杭州帮(永安),31428.0,3998.0,27430.0
20260630,NI,外资(高盛+摩根),0.0,8219.0,-8219.0
20260630,NI,主力(国君+东证+中财),35447.0,61333.0,-25886.0
20260630,NI,偏产业(金瑞+五矿+光大),10673.0,16625.0,-5952.0
20260701,NI,杭州帮(永安),32342.0,2609.0,29733.0
20260701,NI,外资(高盛+摩根),0.0,9576.0,-9576.0
20260701,NI,主力(国君+东证+中财),34218.0,63481.0,-29263.0
20260701,NI,偏产业(金瑞+五矿+光大),11663.0,17666.0,-6003.0
20260702,NI,杭州帮(永安),32686.0,2566.0,30120.0
20260702,NI,外资(高盛+摩根),0.0,9821.0,-9821.0
20260702,NI,主力(国君+东证+中财),34850.0,64036.0,-29186.0
20260702,NI,偏产业(金瑞+五矿+光大),12735.0,17394.0,-4659.0
20260703,NI,杭州帮(永安),34640.0,371.0,34269.0
20260703,NI,外资(高盛+摩根),0.0,8577.0,-8577.0
20260703,NI,主力(国君+东证+中财),34211.0,62000.0,-27789.0
20260703,NI,偏产业(金瑞+五矿+光大),12498.0,17532.0,-5034.0
20260706,NI,杭州帮(永安),35689.0,258.0,35431.0
20260706,NI,外资(高盛+摩根),0.0,11646.0,-11646.0
20260706,NI,主力(国君+东证+中财),34589.0,63310.0,-28721.0
20260706,NI,偏产业(金瑞+五矿+光大),12878.0,17606.0,-4728.0
20260707,NI,杭州帮(永安),37321.0,235.0,37086.0
20260707,NI,外资(高盛+摩根),0.0,12354.0,-12354.0
20260707,NI,主力(国君+东证+中财),34865.0,64362.0,-29497.0
20260707,NI,偏产业(金瑞+五矿+光大),12916.0,18631.0,-5715.0
20260708,NI,杭州帮(永安),38969.0,3109.0,35860.0
20260708,NI,外资(高盛+摩根),0.0,13282.0,-13282.0
20260708,NI,主力(国君+东证+中财),35528.0,68619.0,-33091.0
20260708,NI,偏产业(金瑞+五矿+光大),13518.0,18594.0,-5076.0
20260709,NI,杭州帮(永安),39003.0,0.0,39003.0
20260709,NI,外资(高盛+摩根),0.0,11543.0,-11543.0
20260709,NI,主力(国君+东证+中财),38263.0,64162.0,-25899.0
20260709,NI,偏产业(金瑞+五矿+光大),12496.0,18338.0,-5842.0
20260710,NI,杭州帮(永安),38920.0,0.0,38920.0
20260710,NI,外资(高盛+摩根),0.0,13981.0,-13981.0
20260710,NI,主力(国君+东证+中财),36073.0,62477.0,-26404.0
20260710,NI,偏产业(金瑞+五矿+光大),12429.0,17817.0,-5388.0
20260713,NI,杭州帮(永安),39521.0,0.0,39521.0
20260713,NI,外资(高盛+摩根),0.0,14255.0,-14255.0
20260713,NI,主力(国君+东证+中财),35576.0,65461.0,-29885.0
20260713,NI,偏产业(金瑞+五矿+光大),12743.0,17315.0,-4572.0
20260714,NI,杭州帮(永安),39545.0,0.0,39545.0
20260714,NI,外资(高盛+摩根),0.0,14147.0,-14147.0
20260714,NI,主力(国君+东证+中财),38181.0,63517.0,-25336.0
20260714,NI,偏产业(金瑞+五矿+光大),8397.0,16994.0,-8597.0
20260715,NI,杭州帮(永安),39854.0,0.0,39854.0
20260715,NI,外资(高盛+摩根),0.0,14430.0,-14430.0
20260715,NI,主力(国君+东证+中财),38397.0,64270.0,-25873.0
20260715,NI,偏产业(金瑞+五矿+光大),8971.0,16720.0,-7749.0
20260716,NI,杭州帮(永安),38826.0,0.0,38826.0
20260716,NI,外资(高盛+摩根),0.0,11628.0,-11628.0
20260716,NI,主力(国君+东证+中财),40490.0,58846.0,-18356.0
20260716,NI,偏产业(金瑞+五矿+光大),6733.0,17012.0,-10279.0
20260717,NI,杭州帮(永安),38729.0,0.0,38729.0
20260717,NI,外资(高盛+摩根),0.0,13082.0,-13082.0
20260717,NI,主力(国君+东证+中财),37080.0,62412.0,-25332.0
20260717,NI,偏产业(金瑞+五矿+光大),10679.0,16905.0,-6226.0
20260720,NI,杭州帮(永安),38502.0,0.0,38502.0
20260720,NI,外资(高盛+摩根),0.0,11483.0,-11483.0
20260720,NI,主力(国君+东证+中财),36412.0,59999.0,-23587.0
20260720,NI,偏产业(金瑞+五矿+光大),9831.0,14857.0,-5026.0
20260721,NI,杭州帮(永安),38734.0,150.0,38584.0
20260721,NI,外资(高盛+摩根),0.0,12588.0,-12588.0
20260721,NI,主力(国君+东证+中财),38124.0,64459.0,-26335.0
20260721,NI,偏产业(金瑞+五矿+光大),7303.0,17332.0,-10029.0
20260722,NI,杭州帮(永安),38704.0,152.0,38552.0
20260722,NI,外资(高盛+摩根),0.0,12429.0,-12429.0
20260722,NI,主力(国君+东证+中财),36365.0,63377.0,-27012.0
20260722,NI,偏产业(金瑞+五矿+光大),6699.0,16892.0,-10193.0
20260723,NI,杭州帮(永安),38682.0,124.0,38558.0
20260723,NI,外资(高盛+摩根),0.0,9054.0,-9054.0
20260723,NI,主力(国君+东证+中财),37860.0,63924.0,-26064.0
20260723,NI,偏产业(金瑞+五矿+光大),6889.0,19061.0,-12172.0
20260724,NI,杭州帮(永安),38353.0,124.0,38229.0
20260724,NI,外资(高盛+摩根),0.0,8331.0,-8331.0
20260724,NI,主力(国君+东证+中财),37150.0,62935.0,-25785.0
20260724,NI,偏产业(金瑞+五矿+光大),8916.0,19264.0,-10348.0
20260727,NI,杭州帮(永安),37814.0,124.0,37690.0
20260727,NI,外资(高盛+摩根),0.0,9585.0,-9585.0
20260727,NI,主力(国君+东证+中财),38423.0,64771.0,-26348.0
20260727,NI,偏产业(金瑞+五矿+光大),8481.0,18725.0,-10244.0
20260728,NI,杭州帮(永安),35294.0,0.0,35294.0
20260728,NI,外资(高盛+摩根),0.0,9982.0,-9982.0
20260728,NI,主力(国君+东证+中财),36786.0,69035.0,-32249.0
20260728,NI,偏产业(金瑞+五矿+光大),7932.0,18640.0,-10708.0
20260729,NI,杭州帮(永安),35180.0,189.0,34991.0
20260729,NI,外资(高盛+摩根),0.0,8904.0,-8904.0
20260729,NI,主力(国君+东证+中财),39034.0,68641.0,-29607.0
20260729,NI,偏产业(金瑞+五矿+光大),6410.0,18101.0,-11691.0
20260730,NI,杭州帮(永安),35004.0,189.0,34815.0
20260730,NI,外资(高盛+摩根),0.0,10217.0,-10217.0
20260730,NI,主力(国君+东证+中财),39656.0,65654.0,-25998.0
20260730,NI,偏产业(金瑞+五矿+光大),6260.0,16641.0,-10381.0
20260731,NI,杭州帮(永安),34716.0,195.0,34521.0
20260731,NI,外资(高盛+摩根),0.0,8847.0,-8847.0
20260731,NI,主力(国君+东证+中财),39740.0,65100.0,-25360.0
20260731,NI,偏产业(金瑞+五矿+光大),6240.0,16997.0,-10757.0
20260803,NI,杭州帮(永安),35162.0,181.0,34981.0
20260803,NI,外资(高盛+摩根),0.0,10084.0,-10084.0
20260803,NI,主力(国君+东证+中财),40471.0,68133.0,-27662.0
20260803,NI,偏产业(金瑞+五矿+光大),6423.0,17144.0,-10721.0
20260804,NI,杭州帮(永安),34623.0,332.0,34291.0
20260804,NI,外资(高盛+摩根),0.0,5607.0,-5607.0
20260804,NI,主力(国君+东证+中财),43618.0,67218.0,-23600.0
20260804,NI,偏产业(金瑞+五矿+光大),5951.0,16968.0,-11017.0
20260805,NI,杭州帮(永安),34879.0,3042.0,31837.0
20260805,NI,外资(高盛+摩根),0.0,8483.0,-8483.0
20260805,NI,主力(国君+东证+中财),38647.0,64612.0,-25965.0
20260805,NI,偏产业(金瑞+五矿+光大),6982.0,17480.0,-10498.0
20260806,NI,杭州帮(永安),34939.0,4520.0,30419.0
20260806,NI,外资(高盛+摩根),0.0,9396.0,-9396.0
20260806,NI,主力(国君+东证+中财),38296.0,69668.0,-31372.0
20260806,NI,偏产业(金瑞+五矿+光大),8112.0,17321.0,-9209.0
20260807,NI,杭州帮(永安),33201.0,4098.0,29103.0
20260807,NI,外资(高盛+摩根),0.0,6870.0,-6870.0
20260807,NI,主力(国君+东证+中财),41878.0,63530.0,-21652.0
20260807,NI,偏产业(金瑞+五矿+光大),7306.0,18782.0,-11476.0
20260810,NI,杭州帮(永安),33000.0,4199.0,28801.0
20260810,NI,外资(高盛+摩根),0.0,8995.0,-8995.0
20260810,NI,主力(国君+东证+中财),39535.0,62158.0,-22623.0
20260810,NI,偏产业(金瑞+五矿+光大),7581.0,18597.0,-11016.0
20260811,NI,杭州帮(永安),33198.0,4537.0,28661.0
20260811,NI,外资(高盛+摩根),0.0,9972.0,-9972.0
20260811,NI,主力(国君+东证+中财),38632.0,63163.0,-24531.0
20260811,NI,偏产业(金瑞+五矿+光大),7693.0,18484.0,-10791.0
20260812,NI,杭州帮(永安),33244.0,2724.0,30520.0
20260812,NI,外资(高盛+摩根),0.0,10391.0,-10391.0
20260812,NI,主力(国君+东证+中财),38656.0,63973.0,-25317.0
20260812,NI,偏产业(金瑞+五矿+光大),7673.0,18344.0,-10671.0
20260813,NI,杭州帮(永安),33394.0,2957.0,30437.0
20260813,NI,外资(高盛+摩根),0.0,11591.0,-11591.0
20260813,NI,主力(国君+东证+中财),36985.0,66362.0,-29377.0
20260813,NI,偏产业(金瑞+五矿+光大),8022.0,16665.0,-8643.0
20260814,NI,杭州帮(永安),33647.0,4736.0,28911.0
20260814,NI,外资(高盛+摩根),0.0,12046.0,-12046.0
20260814,NI,主力(国君+东证+中财),39071.0,70812.0,-31741.0
20260814,NI,偏产业(金瑞+五矿+光大),8422.0,16150.0,-7728.0
20260817,NI,杭州帮(永安),33722.0,2948.0,30774.0
20260817,NI,外资(高盛+摩根),0.0,9718.0,-9718.0
20260817,NI,主力(国君+东证+中财),40975.0,66796.0,-25821.0
20260817,NI,偏产业(金瑞+五矿+光大),7592.0,16069.0,-8477.0
20260818,NI,杭州帮(永安),32956.0,4612.0,28344.0
20260818,NI,外资(高盛+摩根),0.0,9764.0,-9764.0
20260818,NI,主力(国君+东证+中财),36535.0,66779.0,-30244.0
20260818,NI,偏产业(金瑞+五矿+光大),7487.0,14570.0,-7083.0
20260819,NI,杭州帮(永安),32823.0,3167.0,29656.0
20260819,NI,外资(高盛+摩根),0.0,11851.0,-11851.0
20260819,NI,主力(国君+东证+中财),36005.0,67485.0,-31480.0
20260819,NI,偏产业(金瑞+五矿+光大),7747.0,14787.0,-7040.0
20260820,NI,杭州帮(永安),32216.0,2620.0,29596.0
20260820,NI,外资(高盛+摩根),0.0,10046.0,-10046.0
20260820,NI,主力(国君+东证+中财),35024.0,64860.0,-29836.0
20260820,NI,偏产业(金瑞+五矿+光大),6971.0,14965.0,-7994.0
20260821,NI,杭州帮(永安),31742.0,3230.0,28512.0
20260821,NI,外资(高盛+摩根),0.0,10068.0,-10068.0
20260821,NI,主力(国君+东证+中财),33856.0,64539.0,-30683.0
20260821,NI,偏产业(金瑞+五矿+光大),5743.0,15200.0,-9457.0
20260514,PB,杭州帮(永安),1855.0,3503.0,-1648.0
20260514,PB,外资(高盛+摩根),1243.0,5631.0,-4388.0
20260514,PB,主力(国君+东证+中财),17567.0,18501.0,-934.0
20260514,PB,偏产业(金瑞+五矿+光大),1155.0,4095.0,-2940.0
20260515,PB,杭州帮(永安),2017.0,3581.0,-1564.0
20260515,PB,外资(高盛+摩根),1147.0,6187.0,-5040.0
20260515,PB,主力(国君+东证+中财),17520.0,21926.0,-4406.0
20260515,PB,偏产业(金瑞+五矿+光大),3317.0,4827.0,-1510.0
20260518,PB,杭州帮(永安),2909.0,2702.0,207.0
20260518,PB,外资(高盛+摩根),1006.0,7647.0,-6641.0
20260518,PB,主力(国君+东证+中财),16468.0,21834.0,-5366.0
20260518,PB,偏产业(金瑞+五矿+光大),3472.0,4846.0,-1374.0
20260519,PB,杭州帮(永安),2999.0,2718.0,281.0
20260519,PB,外资(高盛+摩根),645.0,7990.0,-7345.0
20260519,PB,主力(国君+东证+中财),15253.0,20755.0,-5502.0
20260519,PB,偏产业(金瑞+五矿+光大),3868.0,3832.0,36.0
20260520,PB,杭州帮(永安),3284.0,2700.0,584.0
20260520,PB,外资(高盛+摩根),0.0,7601.0,-7601.0
20260520,PB,主力(国君+东证+中财),15204.0,22064.0,-6860.0
20260520,PB,偏产业(金瑞+五矿+光大),5506.0,4144.0,1362.0
20260521,PB,杭州帮(永安),2532.0,1764.0,768.0
20260521,PB,外资(高盛+摩根),0.0,6123.0,-6123.0
20260521,PB,主力(国君+东证+中财),12874.0,17823.0,-4949.0
20260521,PB,偏产业(金瑞+五矿+光大),3430.0,3797.0,-367.0
20260522,PB,杭州帮(永安),1954.0,1124.0,830.0
20260522,PB,外资(高盛+摩根),0.0,4433.0,-4433.0
20260522,PB,主力(国君+东证+中财),11900.0,15539.0,-3639.0
20260522,PB,偏产业(金瑞+五矿+光大),2240.0,3701.0,-1461.0
20260525,PB,杭州帮(永安),1232.0,1269.0,-37.0
20260525,PB,外资(高盛+摩根),737.0,3235.0,-2498.0
20260525,PB,主力(国君+东证+中财),12188.0,14050.0,-1862.0
20260525,PB,偏产业(金瑞+五矿+光大),310.0,2874.0,-2564.0
20260526,PB,杭州帮(永安),826.0,2088.0,-1262.0
20260526,PB,外资(高盛+摩根),0.0,104.0,-104.0
20260526,PB,主力(国君+东证+中财),15244.0,14899.0,345.0
20260526,PB,偏产业(金瑞+五矿+光大),642.0,4214.0,-3572.0
20260527,PB,杭州帮(永安),978.0,2120.0,-1142.0
20260527,PB,外资(高盛+摩根),0.0,106.0,-106.0
20260527,PB,主力(国君+东证+中财),13161.0,14597.0,-1436.0
20260527,PB,偏产业(金瑞+五矿+光大),644.0,4465.0,-3821.0
20260528,PB,杭州帮(永安),1510.0,1731.0,-221.0
20260528,PB,外资(高盛+摩根),0.0,0.0,0.0
20260528,PB,主力(国君+东证+中财),13599.0,17101.0,-3502.0
20260528,PB,偏产业(金瑞+五矿+光大),2006.0,4436.0,-2430.0
20260529,PB,杭州帮(永安),1686.0,1440.0,246.0
20260529,PB,外资(高盛+摩根),0.0,0.0,0.0
20260529,PB,主力(国君+东证+中财),17056.0,17710.0,-654.0
20260529,PB,偏产业(金瑞+五矿+光大),2135.0,5179.0,-3044.0
20260601,PB,杭州帮(永安),1735.0,1375.0,360.0
20260601,PB,外资(高盛+摩根),0.0,0.0,0.0
20260601,PB,主力(国君+东证+中财),15836.0,18141.0,-2305.0
20260601,PB,偏产业(金瑞+五矿+光大),2113.0,5015.0,-2902.0
20260602,PB,杭州帮(永安),1752.0,413.0,1339.0
20260602,PB,外资(高盛+摩根),0.0,0.0,0.0
20260602,PB,主力(国君+东证+中财),14376.0,17795.0,-3419.0
20260602,PB,偏产业(金瑞+五矿+光大),2078.0,4894.0,-2816.0
20260603,PB,杭州帮(永安),1781.0,409.0,1372.0
20260603,PB,外资(高盛+摩根),0.0,0.0,0.0
20260603,PB,主力(国君+东证+中财),14907.0,17597.0,-2690.0
20260603,PB,偏产业(金瑞+五矿+光大),447.0,3781.0,-3334.0
20260604,PB,杭州帮(永安),2885.0,1442.0,1443.0
20260604,PB,外资(高盛+摩根),0.0,0.0,0.0
20260604,PB,主力(国君+东证+中财),16772.0,21223.0,-4451.0
20260604,PB,偏产业(金瑞+五矿+光大),1500.0,3321.0,-1821.0
20260605,PB,杭州帮(永安),2840.0,1664.0,1176.0
20260605,PB,外资(高盛+摩根),0.0,0.0,0.0
20260605,PB,主力(国君+东证+中财),17078.0,23062.0,-5984.0
20260605,PB,偏产业(金瑞+五矿+光大),1825.0,3047.0,-1222.0
20260608,PB,杭州帮(永安),3273.0,1810.0,1463.0
20260608,PB,外资(高盛+摩根),0.0,0.0,0.0
20260608,PB,主力(国君+东证+中财),17042.0,23437.0,-6395.0
20260608,PB,偏产业(金瑞+五矿+光大),2134.0,1842.0,292.0
20260609,PB,杭州帮(永安),3733.0,2434.0,1299.0
20260609,PB,外资(高盛+摩根),0.0,0.0,0.0
20260609,PB,主力(国君+东证+中财),20211.0,25175.0,-4964.0
20260609,PB,偏产业(金瑞+五矿+光大),4378.0,3072.0,1306.0
20260610,PB,杭州帮(永安),3858.0,2530.0,1328.0
20260610,PB,外资(高盛+摩根),0.0,0.0,0.0
20260610,PB,主力(国君+东证+中财),18988.0,25494.0,-6506.0
20260610,PB,偏产业(金瑞+五矿+光大),5514.0,3758.0,1756.0
